Region,Country,State,Area,Closest_Town,SiteID,Site_Name,Banding_Station_ID,Banding_Station_Name,Banding_Station_Distance_m,Banding_Station_Habitat_Types,Banding_Station_Dominant_Habitat,Banding_Station_Dominant_Habitat2,Banding_Station_Simple_Habitat,Banding_Station_Simple_Habitat2,Flooded_Yes_No,Mining_Present_Yes_No,Mining_Type,Season,Month,Day,Year,Date,Capture_Time,Net_Number,Site_Lat,Site_Long,Banding_Station_Lat,Banding_Station_Long,Net_Lat,Net_Long,Band_Num,Color_LL_Bands,Color_RL_Bands,Recap_Yes_No,Species_Common_Name,Species_Code,Species_Latin_Name,Subspecies,Latin_Code,Bander_or_Collector,Collecting_Organization,Lab_Organization,Lab_Analyst_1,Lab_Analyst_1_Info,Lab_Analyst_2,Lab_Analyst_2_Info,Lab_Analyst_3,Lab_Analyst_3_Info,Museum_Yes_No,Museum_Name,Collector_1,Collector_1_Info,Collector_2,Collector_2_Info,Collector_3,Collector_3_Info,Collector_4,Collector_4_Info,Collector_5,Collector_5_Info,Collector_6,Collector_6_Info,Collector_7,Collector_7_Info,Collector_8,Collector_8_Info,Collector_9,Collector_9_Info,WRP,Age_BBL,Age_MAPS,How_Aged,How_Aged_2,Sex,How_Sexed,How_Sexed_2,Skull,Iris,Cloacal_Protuberance,Brood_Patch,Fat_Score,Muscle_Score,Molt_Cycle,Body_Molt,Flight_Feather_Molt,Flight_Feather_Wear,Juv_Plumage,Prim_Covs,Sec_Covs,Primaries,Secondaries,Tertials,Rectrices,Body_Plumage,Non-Feather,Molt_Limit_1,Molt_Limit_2,Culmen_mm,Bill_Length_mm,Bill_Depth_mm,Bill_Width_mm,Nares_to_Tip_mm,Head_to_Tip_Bill_mm,Head_Width_mm,Overlap_mm,Total_Body_Length_mm,Tail_Length_mm,Wing_Chord_mm,TMTarsus_Length_mm,TMTarsus_Width_mm,TBTarsus_Length_mm,Talons_M_mm,Talons_A_mm,Mass_g,Blood_Collected_Yes_No,Feather_Collected_Yes_No,Parasites_Yes_No,Transmitter_Yes_No,Primary_Feathers,Secondary_Feathers,Flank_Feathers,Tail_Feathers,Breast_Feathers,Other_Feathers,Banding_Comments,Blood_Hg_ppm,Blood_Lab_ID,Blood_Hg_ppm_Duplicate,Blood_Lab_ID_Duplicate,Whatman_Hg_ng,Whatman_Volume_µL,Whatman_Hg_ppm,Whatman_Lab_ID,Whatman_Hg_ppm_Duplicate,Whatman_Lab_ID_Duplicate,Flank_THg_ppb,Flank_THg_ng,Flank_MeHg_ppb,Flank_MeHg%,P1_Hg_ppm,P1_Lab_ID,P1_Feather_Condition,P10_Hg_ppm,P10_Lab_ID,P10_Feather_Condition,Tail_Hg_ppm,Tail_Lab_ID,Tail_Hg_ppm_Duplicate,Tail_Lab_ID_Duplicate,Breast_Hg_ppm,Breast_Lab_ID,Back_Hg_ppm,Back_Lab_ID,Flank_Hg_ppm,Flank_Lab_ID,Flank_Hg_ppm_Duplicate,Flank_Lab_ID_Duplicate,Isotopes,%Carbon,Blood_Carbon_Level_(d13C),%Nitrogen,Blood_Nitrogen_Level_(d15N),Hg_Comments
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT081,Site B,,"Secondary forest; low, seasonally wet grassland",Secondary forest,Secondary forest,Secondary forest,Secondary forest,Yes,No,,Dry,3,26,2009,3/26/2009,,0,17.313222,-88.460329,17.313222,-88.460329,,,5066,,,No,Ruddy Woodcreeper,RUWO,Dendrocincla homochroa,homochroa,DENHOM,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,AHY,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,2,,,,,,0.34038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT081,Site B,,"Secondary forest; low, seasonally wet grassland",Secondary forest,Secondary forest,Secondary forest,Secondary forest,Yes,No,,Dry,3,26,2009,3/26/2009,,0,17.313222,-88.460329,17.313222,-88.460329,,,5067,,,No,Gray-headed Tanager,GHET,Eucometis penicillata,pallida,EUCPEN,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,AHY,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,2,,,,,Uni wing covs.,0.28614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT081,Site B,,"Secondary forest; low, seasonally wet grassland",Secondary forest,Secondary forest,Secondary forest,Secondary forest,Yes,No,,Dry,3,26,2009,3/26/2009,,0,17.313222,-88.460329,17.313222,-88.460329,,,5068,,,No,American Pygmy Kingfisher,APKI,Chloroceryle aenea,stictoptera,CHLAEN,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,AHY,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,2,,,,,Contrasting wing covs,0.06878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT081,Site B,,"Secondary forest; low, seasonally wet grassland",Secondary forest,Secondary forest,Secondary forest,Secondary forest,Yes,No,,Dry,3,26,2009,3/26/2009,,0,17.313222,-88.460329,17.313222,-88.460329,,,5069,,,No,Gray-headed Tanager,GHET,Eucometis penicillata,pallida,EUCPEN,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,AHY,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,2,,,,,Uni wing covs.,0.50923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT081,Site B,,"Secondary forest; low, seasonally wet grassland",Secondary forest,Secondary forest,Secondary forest,Secondary forest,Yes,No,,Dry,3,26,2009,3/26/2009,,0,17.313222,-88.460329,17.313222,-88.460329,,,5070,,,No,Gray-headed Tanager,GHET,Eucometis penicillata,pallida,EUCPEN,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,ASY,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,2,,,,,Uni wing covs.,0.26296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT081,Site B,,"Secondary forest; low, seasonally wet grassland",Secondary forest,Secondary forest,Secondary forest,Secondary forest,Yes,No,,Dry,3,27,2009,3/27/2009,,0,17.313222,-88.460329,17.313222,-88.460329,,,5071,,,No,Green Kingfisher,GKIN,Chloroceryle americana,septentrionalis,CHLAME,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,AHY,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,2,,,,,Contrasting wing covs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT081,Site B,,"Secondary forest; low, seasonally wet grassland",Secondary forest,Secondary forest,Secondary forest,Secondary forest,Yes,No,,Dry,3,27,2009,3/27/2009,,0,17.313222,-88.460329,17.313222,-88.460329,,,5072,,,No,Ruddy Woodcreeper,RUWO,Dendrocincla homochroa,homochroa,DENHOM,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,AHY,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT081,Site B,,"Secondary forest; low, seasonally wet grassland",Secondary forest,Secondary forest,Secondary forest,Secondary forest,Yes,No,,Dry,3,27,2009,3/27/2009,,0,17.313222,-88.460329,17.313222,-88.460329,,,5073,,,No,Gray-headed Tanager,GHET,Eucometis penicillata,pallida,EUCPEN,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,AHY,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,2,,,,,Uni wing covs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT081,Site B,,"Secondary forest; low, seasonally wet grassland",Secondary forest,Secondary forest,Secondary forest,Secondary forest,Yes,No,,Dry,3,27,2009,3/27/2009,,0,17.313222,-88.460329,17.313222,-88.460329,,,5074,,,No,Tawny-winged Woodcreeper,TWWO,Dendrocincla anabatina,anabatina,DENANA,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,AHY,,,,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT079,Heron Roost,,"Secondary forest; second-growth scrub; low, seasonally wet grassland",Secondary forest,Secondary forest,Secondary forest,Secondary forest,Yes,No,,Dry,4,23,2009,4/23/2009,,0,17.313222,-88.460329,17.28726,-88.44553,,,5075,,,No,American Pygmy Kingfisher,APKI,Chloroceryle aenea,stictoptera,CHLAEN,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,AHY,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,2,,,,,Contr wing covs.,0.15661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT079,Heron Roost,,"Secondary forest; second-growth scrub; low, seasonally wet grassland",Secondary forest,Secondary forest,Secondary forest,Secondary forest,Yes,No,,Dry,4,23,2009,4/23/2009,,0,17.313222,-88.460329,17.28726,-88.44553,,,5076,,,No,American Pygmy Kingfisher,APKI,Chloroceryle aenea,stictoptera,CHLAEN,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,AHY,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,2,,,,,PP9 in molt.,0.23758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT079,Heron Roost,,"Secondary forest; second-growth scrub; low, seasonally wet grassland",Secondary forest,Secondary forest,Secondary forest,Secondary forest,Yes,No,,Dry,4,23,2009,4/23/2009,,0,17.313222,-88.460329,17.28726,-88.44553,,,5077,,,No,American Pygmy Kingfisher,APKI,Chloroceryle aenea,stictoptera,CHLAEN,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,AHY,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,2,,,,,Contr wing covs.,0.24091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT079,Heron Roost,,"Secondary forest; second-growth scrub; low, seasonally wet grassland",Secondary forest,Secondary forest,Secondary forest,Secondary forest,Yes,No,,Dry,4,23,2009,4/23/2009,,0,17.313222,-88.460329,17.28726,-88.44553,,,5078,,,No,American Pygmy Kingfisher,APKI,Chloroceryle aenea,stictoptera,CHLAEN,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,AHY,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,2,,,,,Contr wing covs.,0.21917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT079,Heron Roost,,"Secondary forest; second-growth scrub; low, seasonally wet grassland",Secondary forest,Secondary forest,Secondary forest,Secondary forest,Yes,No,,Dry,4,24,2009,4/24/2009,,0,17.313222,-88.460329,17.28726,-88.44553,,,5079,,,No,American Pygmy Kingfisher,APKI,Chloroceryle aenea,stictoptera,CHLAEN,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,AHY,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,2,,,,,Contr wing covs.,0.26511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT079,Heron Roost,,"Secondary forest; second-growth scrub; low, seasonally wet grassland",Secondary forest,Secondary forest,Secondary forest,Secondary forest,Yes,No,,Dry,4,24,2009,4/24/2009,,0,17.313222,-88.460329,17.28726,-88.44553,,,5080,,,No,Social Flycatcher,SOFL,Myiozetetes similis,texensis,MYISIM,,BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,AHY,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,2,,,,,pp covs trunc.,0.01715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT081,Site B,,"Secondary forest; low, seasonally wet grassland",Secondary forest,Secondary forest,Secondary forest,Secondary forest,Yes,No,,Wet,7,9,2019,7/9/2019,,1,17.313222,-88.460329,17.313222,-88.460329,,,605,,,No,Gray-headed Dove,GHDO,Leptotila plumbeiceps,plumbeiceps,LEPPLU,"Ray C, OL",BRI,BRI,Kevin Regan,kevin.regan@briwildlife.org,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,U,,P,,F,B,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,136,,,,,,,No,Yes,,,,,5,,,,Capture time is am.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,B98C0102,,,,,,,,
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT065,Sibun River,,Tropical lowland evergreen forest; second-growth shrub,Tropical lowland evergreen forest,Tropical lowland evergreen forest,Tropical lowland evergreen forest,Tropical lowland evergreen forest,No,No,,Dry,3,18,2007,3/18/2007,7:00,5,17.313222,-88.460329,17.358047,-88.47801,,,8071-54360,,,No,Wood Thrush,WOTH,Hylocichla mustelina,,HYLMUS,MT,BRI,Texas A&M,Robert J. Taylor,rtaylor@cvm.tamu.edu,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,ASY,,,,U,,,,,,,1,,,,,,,,,,,,,,,,,11.5,19,,7.1,,,,,,,102,,,,,,40,Yes,Yes,,,,2,,,,,,0.11696,BRI 24,,,,,,,,,,,,,,,,,,,0.69742,BRI 108,,,,,,,,,,,No,,,,,dupe FeHg=0.70875018311
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT065,Sibun River,,Tropical lowland evergreen forest; second-growth shrub,Tropical lowland evergreen forest,Tropical lowland evergreen forest,Tropical lowland evergreen forest,Tropical lowland evergreen forest,No,No,,Dry,3,18,2007,3/18/2007,8:00,5,17.313222,-88.460329,17.358047,-88.47801,,,8071-54361,,,No,Yellow-breasted Chat,YBCH,Icteria virens,virens,ICTVIR,MT,BRI,Texas A&M,Robert J. Taylor,rtaylor@cvm.tamu.edu,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,ASY,,,,U,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,78.5,,,,,,23.8,Yes,Yes,,,,2,,,,,,0.00615,BRI 15,,,,,,,,,,,,,,,,,,,0.67931,BRI 121,,,,,,,,,,,No,,,,,Changed from FeHg_ppm to FeHg_ppm_Tail per Evers 01272021
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT065,Sibun River,,Tropical lowland evergreen forest; second-growth shrub,Tropical lowland evergreen forest,Tropical lowland evergreen forest,Tropical lowland evergreen forest,Tropical lowland evergreen forest,No,No,,Dry,3,18,2007,3/18/2007,9:40,2,17.313222,-88.460329,17.358047,-88.47801,,,8071-54362,,,No,Gray Catbird,GRCA,Dumetella carolinensis,,DUMCAR,MT,BRI,Texas A&M,Robert J. Taylor,rtaylor@cvm.tamu.edu,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,ASY,,,,U,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,34.7,Yes,Yes,,,,2,,,,,,0.02318,BRI 64,,,,,,,,,,,,,,,,,,,0.05577,BRI 122,,,,,,,,,,,No,,,,,Changed from FeHg_ppm to FeHg_ppm_Tail per Evers 01272021
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT065,Sibun River,,Tropical lowland evergreen forest; second-growth shrub,Tropical lowland evergreen forest,Tropical lowland evergreen forest,Tropical lowland evergreen forest,Tropical lowland evergreen forest,No,No,,Dry,3,18,2007,3/18/2007,9:40,5,17.313222,-88.460329,17.358047,-88.47801,,,8071-54363,,,No,Gray Catbird,GRCA,Dumetella carolinensis,,DUMCAR,MT,BRI,Texas A&M,Robert J. Taylor,rtaylor@cvm.tamu.edu,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,SY,,,,U,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,32.1,Yes,Yes,,,,2,,,,,,0.02578,BRI 23,0.02542,,,,,,,,,,,,,,,,,,0.41123,BRI 130,,,,,,,,,,,No,,,,,duplicate blood Hg1=0.02542121315 and duplicate 2 blood Hg=0.02396134758. Moved from FeHg_ppm to FeHg_ppm_Tail per Evers 01272021.
Central America,Belize,Belize,,,BEL003,Runaway Creek Nature Reserve,BELT065,Sibun River,,Tropical lowland evergreen forest; second-growth shrub,Tropical lowland evergreen forest,Tropical lowland evergreen forest,Tropical lowland evergreen forest,Tropical lowland evergreen forest,No,No,,Dry,3,18,2007,3/18/2007,10:40,11,17.313222,-88.460329,17.358047,-88.47801,,,8071-54364,,,No,Gray Catbird,GRCA,Dumetella carolinensis,,DUMCAR,MT,BRI,Texas A&M,Robert J. Taylor,rtaylor@cvm.tamu.edu,,,,,No,,David C. Evers,david.evers@briwildlife.org,Oksana P. Lane,oksanalane@yahoo.com,Reynold Cal,raycalsm@gmail.com,Stevan Reneau,stevan_reneau@yahoo.com,Wilber Martínez,wadmartinez@yahoo.com,Kayla Hartwell,kaylahartwell@gmail.com,Abidas A. Ash,aash@ub.edu.bz,Mario Teul,mteul@yahoo.com,David R. Tzul,cracid2000@yahoo.com,,ASY,,,,U,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,,,,,,34.4,Yes,No,,,,,,,,,,0.01262,BRI 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,
